"OTU","Treatment","Day","log2FoldChange","p"
"OTU.510","13CXPS","30",0.383340125029542,0.630320629613848
"OTU.466","13CXPS","30",0.442538098707349,0.564363420806204
"OTU.932","13CXPS","30",0.201358386420244,0.80178472422336
"OTU.341","13CXPS","30",0.220773084956903,0.789880649531521
"OTU.615","13CXPS","30",-0.00250370817886876,0.923510236513297
"OTU.47","13CXPS","30",-0.65160362186019,0.999782175294502
"OTU.683","13CXPS","30",0.0724764219978392,0.887187452802928
"OTU.124","13CXPS","30",-0.606523458886134,0.999788222221113
"OTU.111","13CXPS","30",-0.151431861702928,0.97432226600855
"OTU.211","13CXPS","30",0.110073424019665,0.876448707451844
"OTU.540","13CXPS","30",-0.350995574017661,0.995942783604139
"OTU.3988","13CXPS","30",0.229110336715934,0.778675499962528
"OTU.1503","13CXPS","30",0.210644654435804,0.800749802835966
"OTU.108","13CXPS","30",-0.406150908283565,0.997029588193244
"OTU.2013","13CXPS","30",-0.54045384166327,0.999333185278057
"OTU.439","13CXPS","30",0.343655967736394,0.671168943913664
"OTU.118","13CXPS","30",-0.582786325193123,0.999806001184518
"OTU.5616","13CXPS","30",0.0348177144970621,0.906738121719337
"OTU.328","13CXPS","30",-0.040663086803868,0.947715661566785
"OTU.168","13CXPS","30",-0.270467223384419,0.988898797294641
"OTU.178","13CXPS","30",-0.162542321933202,0.978963910420888
"OTU.3231","13CXPS","30",0.112467664064356,0.864161593381266
"OTU.332","13CXPS","30",0.111040293785106,0.867815413413489
"OTU.4973","13CXPS","30",0.00785261786651253,0.921729268324097
"OTU.5706","13CXPS","30",-0.236125560250867,0.98474343877231
"OTU.253","13CXPS","30",-0.0423940126440365,0.944943244960665
"OTU.146","13CXPS","30",-0.664902244820383,0.999906729656584
"OTU.128","13CXPS","30",-0.0675509318984839,0.954985189395991
"OTU.3616","13CXPS","30",-0.378979077233236,0.99670530726503
"OTU.5953","13CXPS","30",-0.0631716404091115,0.946526054308865
"OTU.5978","13CXPS","30",-0.464766482745495,0.999343758724902
"OTU.36","13CXPS","30",-1.11884599463622,0.999999960203043
"OTU.1800","13CXPS","30",-0.464175650814052,0.997811835815981
"OTU.536","13CXPS","30",-0.588323618284251,0.999722466003186
"OTU.413","13CXPS","30",0.364707700254012,0.650486611778744
"OTU.44","13CXPS","30",-0.31122703842558,0.993491371911499
"OTU.52","13CXPS","30",-0.583000714828933,0.999587479285583
"OTU.1395","13CXPS","30",0.139657465929703,0.846873228489372
"OTU.55","13CXPS","30",-0.861554183241805,0.999997999939674
"OTU.2972","13CXPS","30",0.265574005509283,0.746379932004646
"OTU.1371","13CXPS","30",-0.768286419498171,0.999951944356667
"OTU.189","13CXPS","30",-0.398858926791004,0.99660935035651
"OTU.4283","13CXPS","30",-0.460222693267497,0.998095352688914
"OTU.2703","13CXPS","30",0.339911156646753,0.677369180135859
"OTU.493","13CXPS","30",0.0978351281618235,0.882453418323917
"OTU.229","13CXPS","30",-0.147325273085413,0.970039633958151
"OTU.642","13CXPS","30",0.389199311876255,0.622781378800689
"OTU.67","13CXPS","30",-0.252105450108272,0.98611767213438
"OTU.4149","13CXPS","30",0.422850061748162,0.587808294663896
"OTU.5366","13CXPS","30",0.304535303697855,0.710901264453352
"OTU.375","13CXPS","30",-0.47272785107518,0.998344315944919
"OTU.174","13CXPS","30",-0.264652455688053,0.986573981419019
"OTU.1056","13CXPS","30",-0.128162746999137,0.964926980552095
"OTU.289","13CXPS","30",-0.339806319396924,0.993549034666187
"OTU.1715","13CXPS","30",-0.483111677445296,0.998544486925734
"OTU.317","13CXPS","30",-0.0791044637453828,0.958328891469813
"OTU.51","13CXPS","30",-0.907557191867771,0.99999992924154
"OTU.5251","13CXPS","30",-1.01840064475845,0.999999633655439
"OTU.533","13CXPS","30",-0.290090508043261,0.989033133271565
"OTU.896","13CXPS","30",0.235391866049443,0.774805582562475
"OTU.5991","13CXPS","30",0.148147492552899,0.855623830346815
"OTU.97","13CXPS","30",-0.211716435374732,0.985109326168352
"OTU.42","13CXPS","30",-0.57201556994555,0.999830497458844
"OTU.5094","13CXPS","30",0.212413345431316,0.791733968405317
"OTU.5261","13CXPS","30",-0.378594798645196,0.996476178804919
"OTU.284","13CXPS","30",-0.468405823403907,0.99900199974481
"OTU.826","13CXPS","30",0.496078541791924,0.504445846470012
"OTU.78","13CXPS","30",-0.700840425852998,0.9999772731589
"OTU.249","13CXPS","30",-0.0703609936654283,0.95319696219673
"OTU.914","13CXPS","30",-0.0283501161477075,0.933125491963713
"OTU.706","13CXPS","30",-0.128245823891432,0.965216099317806
"OTU.283","13CXPS","30",0.135380546823433,0.853067857812219
"OTU.280","13CXPS","30",-0.216630097399771,0.979280623889555
"OTU.922","13CXPS","30",0.655406320931098,0.330201630553094
"OTU.646","13CXPS","30",0.354112506340297,0.659982476687301
"OTU.296","13CXPS","30",0.27887603326329,0.735419057509471
"OTU.799","13CXPS","30",-0.233444107075041,0.981867566453069
"OTU.4420","13CXPS","30",0.403684103072559,0.607162006883741
"OTU.645","13CXPS","30",0.204473730283854,0.798919039708407
"OTU.323","13CXPS","30",-0.471008606542535,0.998126609507455
"OTU.402","13CXPS","30",0.154353375387839,0.839295941163724
"OTU.2301","13CXPS","30",-0.0108600045618732,0.930776952108587
"OTU.3507","13CXPS","30",0.0140982284041654,0.919442902906615
"OTU.3","13CXPS","30",0.0536135897609291,0.927250369676376
"OTU.4743","13CXPS","30",-0.0670986486366406,0.988296014686236
"OTU.464","13CXPS","30",0.669306084874135,0.316134167726008
"OTU.9","13CXPS","30",0.0531439275501889,0.94106800805183
"OTU.8","13CXPS","30",-0.388081978952373,0.99812580534292
"OTU.4121","13CXPS","30",-0.231395534301057,0.988080061320982
"OTU.4390","13CXPS","30",-0.134274595990249,0.967155255889425
"OTU.1623","13CXPS","30",-0.351042137051001,0.995939395364885
"OTU.7","13CXPS","30",-0.461783237254217,0.999256515621652
"OTU.816","13CXPS","30",0.167850675197397,0.827641976597711
"OTU.394","13CXPS","30",0.732611358358151,0.2517499772339
"OTU.335","13CXPS","30",0.396833309285451,0.61508996146202
"OTU.361","13CXPS","30",0.12068463903933,0.858563803304417
"OTU.57","13CXPS","30",1.25232423230337,0.00969250464178637
"OTU.1229","13CXPS","30",0.197239099074711,0.803726944198639
"OTU.523","13CXPS","30",0.077451075736905,0.887980595921155
"OTU.387","13CXPS","30",0.195407882186088,0.806389223863268
"OTU.2200","13CXPS","30",0.45640564083728,0.549581060875215
"OTU.1208","13CXPS","30",0.52073098777459,0.476650873559422
"OTU.480","13CXPS","30",0.591863739053127,0.397459762890627
"OTU.481","13CXPS","30",-0.204037407579946,0.979019520231248
"OTU.671","13CXPS","30",0.0941626566910026,0.877038644867702
"OTU.286","13CXPS","30",-0.107656873386958,0.960051700923318
"OTU.757","13CXPS","30",0.0254516194798877,0.910863703761412
"OTU.230","13CXPS","30",0.0544567858737067,0.898035431889418
"OTU.777","13CXPS","30",0.450255675676785,0.555781359958329
"OTU.904","13CXPS","30",0.274304647959679,0.738654576145084
"OTU.190","13CXPS","30",0.0161829542740782,0.927868871767575
"OTU.691","13CXPS","30",0.448685535128975,0.557531476904647
"OTU.139","13CXPS","30",-0.729416143608169,0.99990202268252
"OTU.281","13CXPS","30",1.0433868567893,0.0604895456092346
"OTU.806","13CXPS","30",-0.574768332855302,0.999175193590101
"OTU.1140","13CXPS","30",-8.64888403017566e-05,0.922603731158003
"OTU.374","13CXPS","30",0.304940286073889,0.712725805259746
"OTU.388","13CXPS","30",-0.341264040202391,0.992874321278978
"OTU.85","13CXPS","30",-1.25910646216551,0.999999999987805
"OTU.509","13CXPS","30",0.167793790624086,0.831121907461005
"OTU.195","13CXPS","30",-0.159250112794014,0.975193233850996
"OTU.1291","13CXPS","30",-0.444775411805939,0.998791941171449
"OTU.437","13CXPS","30",0.000334031800585285,0.939780906588891
"OTU.1280","13CXPS","30",0.305357949952851,0.714916638441532
"OTU.224","13CXPS","30",-0.0930421714883213,0.958508857006821
"OTU.180","13CXPS","30",-0.03630327776982,0.943373437684001
"OTU.2249","13CXPS","30",-0.050539738429619,0.941338482848464
"OTU.4384","13CXPS","30",0.339413351396455,0.676088081697219
"OTU.639","13CXPS","30",0.240140801781138,0.770202769737509
"OTU.687","13CXPS","30",0.208641515274119,0.796014809647281
"OTU.1271","13CXPS","30",0.250603299762539,0.759149169811764
"OTU.56","13CXPS","30",-0.688810338628492,0.999996068454678
"OTU.596","13CXPS","30",0.427679044934267,0.581515071389757
"OTU.337","13CXPS","30",-0.272238717018884,0.990263025773585
"OTU.343","13CXPS","30",0.472066365766398,0.5314918964547
"OTU.457","13CXPS","30",0.250536660475355,0.763095253670992
"OTU.708","13CXPS","30",0.529840867431348,0.466410121885663
"OTU.831","13CXPS","30",0.450937381436898,0.555022156678404
"OTU.362","13CXPS","30",0.318955670443576,0.69669528042153
"OTU.674","13CXPS","30",0.208512363138714,0.79611768824451
"OTU.318","13CXPS","30",-0.304474597304627,0.991885020294659
"OTU.378","13CXPS","30",-0.122945466476017,0.96442749854842
"OTU.1008","13CXPS","30",0.312634411146756,0.702059208594042
"OTU.112","13CXPS","30",-0.211991844296709,0.985159643539527
"OTU.226","13CXPS","30",0.00889600891082045,0.922200617071452
"OTU.258","13CXPS","30",0.11834166527051,0.863086807600898
"OTU.733","13CXPS","30",0.407595725783103,0.603300626945735
"OTU.35","13CXPS","30",-0.55219729496601,0.999493915182413
"OTU.415","13CXPS","30",-0.0620775913615136,0.946623193931276
"OTU.556","13CXPS","30",0.440540421239643,0.566896345388098
"OTU.428","13CXPS","30",0.235400849108007,0.773374962957581
"OTU.431","13CXPS","30",0.273917165177972,0.741982916815865
"OTU.433","13CXPS","30",0.0981142101493054,0.874934024217125
"OTU.409","13CXPS","30",0.0656549135061389,0.898245031942542
"OTU.300","13CXPS","30",0.188162478547954,0.811714234945987
"OTU.1529","13CXPS","30",-0.0093843628836201,0.929695083491958
"OTU.187","13CXPS","30",-0.38252004404736,0.995165128147547
"OTU.542","13CXPS","30",0.0302584745067295,0.921991810296778
"OTU.557","13CXPS","30",0.255923706006584,0.757523519649028
"OTU.271","13CXPS","30",0.00355158469808307,0.923990537666066
"OTU.567","13CXPS","30",0.498896078505279,0.501250764752927
"OTU.331","13CXPS","30",0.0770617152703589,0.887072023727977
"OTU.617","13CXPS","30",0.176237502733696,0.820040731781274
"OTU.604","13CXPS","30",0.239181677325583,0.770280245722631
"OTU.788","13CXPS","30",0.0644554910223052,0.892294393924634
"OTU.6204","13CXPS","30",0.167037057873224,0.829517333627339
"OTU.521","13CXPS","30",0.284542493453865,0.72960499119954
"OTU.613","13CXPS","30",0.414851458877525,0.595332237234342
"OTU.520","13CXPS","30",0.299961222907841,0.714441254409722
"OTU.149","13CXPS","30",-0.625881784504598,0.999721022705994
"OTU.270","13CXPS","30",0.300780139779904,0.717019747372186
"OTU.1318","13CXPS","30",0.280935704899457,0.732359290088589
"OTU.629","13CXPS","30",0.528695381398768,0.467564806780555
"OTU.4039","13CXPS","30",0.296233596849981,0.721063490075649
"OTU.403","13CXPS","30",-0.126971049858907,0.96592342947331
"OTU.462","13CXPS","30",0.155175147557208,0.837711872795537
"OTU.4","13CXPS","30",-0.600019614957302,0.999883023850218
"OTU.5246","13CXPS","30",-0.3738380986407,0.993972955935867
"OTU.37","13CXPS","30",-0.255751535997366,0.991768238951449
"OTU.1841","13CXPS","30",-0.568721920910079,0.999561928995469
"OTU.244","13CXPS","30",-0.450262935383571,0.997620585704746
"OTU.765","13CXPS","30",-0.17934147460901,0.978351417778585
"OTU.252","13CXPS","30",-0.478349097329602,0.998550367524957
"OTU.5284","13CXPS","30",-0.0422649864231954,0.940883300607351
"OTU.1225","13CXPS","30",0.297459446790703,0.716737882240968
"OTU.1418","13CXPS","30",0.513102627380294,0.485070812541099
"OTU.24","13CXPS","30",-0.374527312171271,0.99637767511991
"OTU.303","13CXPS","30",-0.740787289059186,0.99993059163901
"OTU.31","13CXPS","30",-1.82076529787107,1
"OTU.70","13CXPS","30",0.0683144615533821,0.921199740737291
"OTU.1","13CXPS","30",-0.842047701898915,0.999999999875605
"OTU.572","13CXPS","30",-0.0870162679298725,0.953021071085253
"OTU.1400","13CXPS","30",-0.107735558211834,0.95807573982816
"OTU.201","13CXPS","30",-0.396749662706563,0.998731607742628
"OTU.59","13CXPS","30",-0.93935236681618,0.999999991332735
"OTU.488","13CXPS","30",-0.0878509137015477,0.954514772135554
"OTU.257","13CXPS","30",-0.481595458330071,0.998166358577801
"OTU.397","13CXPS","30",0.12400348289696,0.858848630945491
"OTU.6223","13CXPS","30",0.180580156950232,0.822223537497692
"OTU.295","13CXPS","30",0.133015700349298,0.850867298005126
"OTU.58","13CXPS","30",-1.21100650098779,0.999999999925553
"OTU.186","13CXPS","30",-0.578856941738523,0.999635246584731
"OTU.5192","13CXPS","30",-0.206858618585201,0.979718215246972
"OTU.23","13CXPS","30",-0.916942186041525,0.999999999775603
"OTU.5054","13CXPS","30",-0.556553994564654,0.99977311639875
"OTU.720","13CXPS","30",0.247134228216315,0.76380488930387
"OTU.172","13CXPS","30",-0.294916397722606,0.990787407166351
"OTU.526","13CXPS","30",-0.0683716369500813,0.947578085338984
"OTU.1166","13CXPS","30",0.134931632292516,0.850630564188731
"OTU.1078","13CXPS","30",0.341576257013361,0.674886434806914
"OTU.1387","13CXPS","30",0.431093346150516,0.577652591027824
"OTU.4552","13CXPS","30",0.186064748827576,0.813572253303199
"OTU.2046","13CXPS","30",0.17872457871852,0.818190762067155
"OTU.260","13CXPS","30",-0.139459269185014,0.970544735565511
"OTU.3860","13CXPS","30",0.813539576398973,0.187648737567154
"OTU.255","13CXPS","30",-0.0333674527099767,0.941096858257996
"OTU.1288","13CXPS","30",-0.12689141594273,0.967213452696843
"OTU.2147","13CXPS","30",0.525028317389469,0.471817938420706
"OTU.62","13CXPS","30",-0.0880392519194215,0.986022870182928
"OTU.4446","13CXPS","30",0.414047474160348,0.59878561792666
"OTU.745","13CXPS","30",0.78450972380031,0.209522191293812
"OTU.692","13CXPS","30",0.0857002346764897,0.879701827558805
"OTU.1948","13CXPS","30",-0.618990447440935,0.999731089904829
"OTU.498","13CXPS","30",-0.0113032730579566,0.935143733368507
"OTU.348","13CXPS","30",-0.682697684280358,0.999814779969162
"OTU.1631","13CXPS","30",-0.0541165394479052,0.943580024504952
"OTU.608","13CXPS","30",-0.329702891501366,0.992645566048973
"OTU.333","13CXPS","30",0.173976394039772,0.83865737937238
"OTU.132","13CXPS","30",-0.637203145318371,0.999964095778402
"OTU.350","13CXPS","30",0.557996511490361,0.433021544435622
"OTU.517","13CXPS","30",0.195306777187394,0.806508379783296
"OTU.3584","13CXPS","30",-0.817558218841101,0.999966781537619
"OTU.3892","13CXPS","30",-0.565301285934323,0.999276248941004
"OTU.1739","13CXPS","30",0.301180538850255,0.715359751853951
"OTU.2168","13CXPS","30",-0.306210203416187,0.990303887112488
"OTU.524","13CXPS","30",0.442624202139218,0.564908359887678
"OTU.3755","13CXPS","30",0.242495594982402,0.767291475848086
"OTU.293","13CXPS","30",-0.246463287612125,0.985051384097131
"OTU.1391","13CXPS","30",0.231928254881937,0.779528672147118
"OTU.385","13CXPS","30",-0.338094959551163,0.991914700879681
"OTU.130","13CXPS","30",0.308004763991916,0.719768324013649
"OTU.151","13CXPS","30",-0.0574855586471033,0.951835347855418
"OTU.88","13CXPS","30",-0.38387571359666,0.997788129184813
"OTU.688","13CXPS","30",-0.351305914190852,0.993232651505969
"OTU.82","13CXPS","30",-0.805637892830357,0.999999454047198
"OTU.1162","13CXPS","30",-0.146026079501223,0.970699801002334
"OTU.212","13CXPS","30",-0.399746341551895,0.996209622228027
"OTU.110","13CXPS","30",-0.282122544244904,0.995679975686577
"OTU.886","13CXPS","30",0.921788700518641,0.115520613410704
"OTU.61","13CXPS","30",-0.206311141000304,0.988998559517455
"OTU.192","13CXPS","30",0.362659604682971,0.652766242086957
"OTU.404","13CXPS","30",-0.169726502813577,0.972328686803639
"OTU.1107","13CXPS","30",0.0606966260248806,0.896648285956903
"OTU.444","13CXPS","30",-0.269650769913243,0.987268033280785
"OTU.443","13CXPS","30",0.310316572018347,0.706201554268189
"OTU.1228","13CXPS","30",0.347287131150404,0.667016721815541
"OTU.1021","13CXPS","30",0.269787260050856,0.742556640988065
"OTU.399","13CXPS","30",0.521762484410372,0.474940558001621
"OTU.5610","13CXPS","30",0.640217392530158,0.345939079127384
"OTU.899","13CXPS","30",0.00472526165851695,0.926505392433488
"OTU.389","13CXPS","30",0.262616779299792,0.749569772487163
"OTU.125","13CXPS","30",-0.520396447560032,0.999095347597111
"OTU.681","13CXPS","30",0.513240245776688,0.485082183179156
"OTU.503","13CXPS","30",0.443367660960244,0.564026719834902
"OTU.686","13CXPS","30",0.114001867623319,0.86524134950144
"OTU.505","13CXPS","30",0.32541646809279,0.692536971517234
"OTU.828","13CXPS","30",0.0725667649177398,0.894872777845233
"OTU.405","13CXPS","30",0.0492259656647491,0.905133759534094
"OTU.164","13CXPS","30",-0.231225628382172,0.988482133968305
"OTU.330","13CXPS","30",0.0280521216618092,0.91548831063198
"OTU.2550","13CXPS","30",-0.816689807129063,0.999958405928938
"OTU.254","13CXPS","30",0.119829947387013,0.87740557424994
"OTU.583","13CXPS","30",0.00820819053131997,0.922164302125579
"OTU.530","13CXPS","30",0.350410263859806,0.663799820742125
"OTU.417","13CXPS","30",-0.432623382049013,0.996491787157556
"OTU.494","13CXPS","30",0.245594185115311,0.764412890505644
"OTU.273","13CXPS","30",-0.322545510550295,0.992932160632206
"OTU.442","13CXPS","30",-0.13199491336439,0.968780374513684
"OTU.5985","13CXPS","30",0.389196216680094,0.625111169199821
"OTU.651","13CXPS","30",0.422170719080299,0.587252698054441
"OTU.1000","13CXPS","30",0.210749608173944,0.794740634983089
"OTU.607","13CXPS","30",0.283297130955374,0.73022386214945
"OTU.458","13CXPS","30",0.124103221254253,0.858171484779127
"OTU.794","13CXPS","30",0.376829926358251,0.636739094234085
"OTU.469","13CXPS","30",-0.278357257435075,0.988473945587947
"OTU.152","13CXPS","30",-0.46071763164055,0.998936186472393
"OTU.238","13CXPS","30",0.168961842883167,0.835177155026471
"OTU.699","13CXPS","30",0.27054198659027,0.745293107628026
"OTU.228","13CXPS","30",-0.367929793087796,0.994138524395953
"OTU.221","13CXPS","30",0.10177292051937,0.880172623321901
"OTU.105","13CXPS","30",-0.983019700844632,0.999998416143106
"OTU.1053","13CXPS","30",-0.0595825086661525,0.945968809691289
"OTU.2747","13CXPS","30",0.735078160882056,0.253490031928697
"OTU.179","13CXPS","30",0.384006215940016,0.629040750195924
"OTU.373","13CXPS","30",0.0313928232768229,0.909693293856662
"OTU.245","13CXPS","30",-0.588250163603903,0.999355123065664
"OTU.450","13CXPS","30",0.120992601209049,0.859949065804991
"OTU.353","13CXPS","30",-0.145872327165291,0.967202375323748
"OTU.6115","13CXPS","30",0.00493985189451647,0.92135489060156
"OTU.516","13CXPS","30",0.275800580782271,0.736483972944549
"OTU.1957","13CXPS","30",0.28876682963178,0.725211548571872
"OTU.32","13CXPS","30",0.0455546478045808,0.955869859919034
"OTU.1018","13CXPS","30",0.144101091244263,0.844274352609026
"OTU.448","13CXPS","30",-1.02774138805268,0.999997379822392
"OTU.207","13CXPS","30",0.471315314765589,0.53269728940037
"OTU.633","13CXPS","30",0.508206638734061,0.490700311077082
"OTU.701","13CXPS","30",0.734258811664158,0.25345609121728
"OTU.1728","13CXPS","30",-0.0128631096719956,0.928555934486693
"OTU.344","13CXPS","30",-0.0321506781533538,0.93741588600249
"OTU.265","13CXPS","30",-0.606671010273869,0.999729934640367
"OTU.310","13CXPS","30",-0.134833204925539,0.967681100717496
"OTU.900","13CXPS","30",-0.197250692316035,0.977022492448309
"OTU.1131","13CXPS","30",-0.55047123959464,0.998713563638066
"OTU.119","13CXPS","30",-0.717769337195314,0.999842178090066
"OTU.507","13CXPS","30",0.298351398823155,0.715894136898451
"OTU.327","13CXPS","30",-0.232535838259422,0.982208927707252
"OTU.302","13CXPS","30",-0.208600829820299,0.97990004097047
"OTU.4926","13CXPS","30",0.0968465221079249,0.874657859108176
"OTU.984","13CXPS","30",0.401305523564097,0.612265054394744
"OTU.830","13CXPS","30",0.44976661148013,0.556325418577372
"OTU.246","13CXPS","30",-0.174771757359332,0.97591603731054
"OTU.1756","13CXPS","30",0.0285910547756475,0.912379249249628
"OTU.2020","13CXPS","30",-0.899819778159212,0.999999668355295
"OTU.10","13CXPS","30",-0.991583194137695,0.999999999663165
"OTU.5419","13CXPS","30",0.585091363820724,0.40513333972794
"OTU.2561","13CXPS","30",0.0874783175225171,0.88562839971099
"OTU.690","13CXPS","30",0.204935634289312,0.80494370589396
"OTU.324","13CXPS","30",-0.528780166435063,0.999138635806789
"OTU.5491","13CXPS","30",0.310573923888332,0.704764141087094
"OTU.28","13CXPS","30",-0.700382263009123,0.999990059777028
"OTU.165","13CXPS","30",-1.01681524772523,0.999997593235079
"OTU.2955","13CXPS","30",-0.752746814778147,0.99993230818197
"OTU.592","13CXPS","30",-0.140302198374069,0.967248479594772
"OTU.19","13CXPS","30",-0.520742749117309,0.999939218934276
"OTU.65","13CXPS","30",-0.776089259672001,0.999997891227703
"OTU.209","13CXPS","30",-0.375423629423514,0.995226559505669
"OTU.2131","13CXPS","30",-0.325774588558036,0.991821513634767
"OTU.5538","13CXPS","30",-0.539759775399309,0.999241212758385
"OTU.16","13CXPS","30",-0.808112179699626,0.99999958337465
"OTU.3857","13CXPS","30",0.199640679633179,0.804380748951082
"OTU.386","13CXPS","30",0.106188900988336,0.878644895384816
"OTU.41","13CXPS","30",-0.596388989705022,0.999797462023556
"OTU.205","13CXPS","30",0.111582673516597,0.870253202320878
"OTU.306","13CXPS","30",-0.0410033089782568,0.94458080400318
"OTU.292","13CXPS","30",-0.713611840384463,0.999903772161225
"OTU.4393","13CXPS","30",0.391300533271455,0.621063933952481
"OTU.71","13CXPS","30",-0.80045974613856,0.999981057215739
"OTU.239","13CXPS","30",0.320063535274971,0.703143210607314
"OTU.3775","13CXPS","30",-1.18739097536862,0.999999870943195
"OTU.766","13CXPS","30",-0.745504104276855,0.999999417495616
"OTU.116","13CXPS","30",-0.885780413593672,0.999999559295502
"OTU.347","13CXPS","30",-0.0625147610579857,0.949420744187752
"OTU.5225","13CXPS","30",0.255112507232754,0.758848541040233
"OTU.81","13CXPS","30",-0.907696503250886,0.99998987972411
"OTU.90","13CXPS","30",-0.77245015450331,0.999943771090745
"OTU.1727","13CXPS","30",-0.208676046959975,0.979491648241404
"OTU.665","13CXPS","30",-0.11059611511478,0.96405106437859
"OTU.250","13CXPS","30",0.188147954982301,0.811748030274272
"OTU.1455","13CXPS","30",0.0703183527713102,0.889018805149145
"OTU.4981","13CXPS","30",0.0050334771767326,0.921771904759837
"OTU.89","13CXPS","30",-1.10293299348248,0.999999855039533
"OTU.515","13CXPS","30",-1.09639139922653,0.999999915885671
"OTU.576","13CXPS","30",0.739865810514212,0.244374412651112
"OTU.27","13CXPS","30",-1.34212031226956,0.999999999856863
"OTU.5712","13CXPS","30",-0.897781338083801,0.999998430303578
"OTU.17","13CXPS","30",-1.70667817891767,1
"OTU.802","13CXPS","30",0.205994398810309,0.798121362526835
"OTU.38","13CXPS","30",-1.67846584001407,0.999999999999994
"OTU.233","13CXPS","30",-0.129459640378446,0.966673454579583
"OTU.5259","13CXPS","30",-1.3352070525625,0.999999999896544
"OTU.20","13CXPS","30",-1.95309165426749,1
"OTU.2294","13CXPS","30",-0.277871093837262,0.989794318876526
"OTU.5555","13CXPS","30",-0.813367102465482,0.999958641657993
"OTU.3302","13CXPS","30",-0.350895472905956,0.993118564279258
"OTU.5298","13CXPS","30",-0.697483552802702,0.999835943471785
"OTU.1414","13CXPS","30",0.1181542808922,0.864697091778091
"OTU.4969","13CXPS","30",-0.583734020646647,0.999148562605305
"OTU.73","13CXPS","30",-0.197198379758056,0.990832147438787
"OTU.1028","13CXPS","30",0.056366009898827,0.907088637434491
"OTU.867","13CXPS","30",0.202448332210011,0.799632978145255
"OTU.123","13CXPS","30",-0.937824559646746,0.999999366747571
"OTU.460","13CXPS","30",0.246997699168123,0.76607009020799
"OTU.1035","13CXPS","30",0.0317184102894969,0.921474703736755
"OTU.5263","13CXPS","30",0.303163537046235,0.712166718159336
"OTU.2381","13CXPS","30",-0.17068029171775,0.985275573425828
"OTU.4273","13CXPS","30",-0.446741646748444,0.998139540942003
"OTU.621","13CXPS","30",-0.0648950868952091,0.950414526106974
"OTU.160","13CXPS","30",-0.209456192847687,0.988986681347815
"OTU.109","13CXPS","30",-0.682335475194091,0.99998649329779
"OTU.22","13CXPS","30",-0.0502791084369159,0.96899820264906
"OTU.240","13CXPS","30",-0.0491607270666472,0.944189841773871
"OTU.115","13CXPS","30",-0.269398427384793,0.998223972381164
"OTU.1685","13CXPS","30",0.288446143795311,0.725279935177734
"OTU.225","13CXPS","30",0.209464305570181,0.80340936870823
"OTU.4822","13CXPS","30",-0.492073424625531,0.999081978765304
"OTU.243","13CXPS","30",0.259006181257817,0.757257354145596
"OTU.429","13CXPS","30",0.488851709052425,0.512579840605685
"OTU.660","13CXPS","30",0.375229983195022,0.639174719528515
"OTU.206","13CXPS","30",-0.0911370488471999,0.958002225015657
"OTU.263","13CXPS","30",-0.382524460026565,0.99555411770032
"OTU.276","13CXPS","30",-0.132287870283195,0.967785154672202
"OTU.1016","13CXPS","30",-0.0130476058608283,0.92996586564376
"OTU.181","13CXPS","30",0.253275504718318,0.76185294573026
"OTU.13","13CXPS","30",-0.466377743652543,0.999884860459318
"OTU.4884","13CXPS","30",-0.260604416784973,0.98663869195077
"OTU.398","13CXPS","30",-0.108686511308872,0.96622655093299
"OTU.126","13CXPS","30",0.0832522157102068,0.893311012330808
"OTU.167","13CXPS","30",-0.206260515281869,0.981005717891225
"OTU.719","13CXPS","30",0.0941408690325241,0.874762464294962
"OTU.235","13CXPS","30",0.00558791682273382,0.925686282900143
"OTU.531","13CXPS","30",0.519055584018147,0.47843308420295
"OTU.1073","13CXPS","30",0.538085239917004,0.457150008397811
"OTU.232","13CXPS","30",-0.121880775407136,0.974664660679823
"OTU.198","13CXPS","30",0.00203623296087851,0.935431299169453
"OTU.202","13CXPS","30",-0.192413037687121,0.982093392063607
"OTU.75","13CXPS","30",-0.551459879197604,0.999745354769305
"OTU.953","13CXPS","30",0.315288081228373,0.700070872480936
"OTU.885","13CXPS","30",0.183376721687556,0.819331490697295
"OTU.349","13CXPS","30",-0.360113596940282,0.994508652891167
"OTU.3296","13CXPS","30",0.263670583476098,0.74855505350836
"OTU.416","13CXPS","30",0.302820599269185,0.72041623113885
"OTU.291","13CXPS","30",-0.752194075301098,0.999970742367067
"OTU.129","13CXPS","30",-1.17120527736425,0.999999934411175
"OTU.86","13CXPS","30",-0.832453814926685,0.999986124001717
"OTU.76","13CXPS","30",-0.443076660158318,0.999926479774867
"OTU.18","13CXPS","30",-0.20281291546747,0.999284779808117
"OTU.620","13CXPS","30",0.172995883040581,0.82283447044496
"OTU.676","13CXPS","30",0.540544626225884,0.453680933750278
"OTU.223","13CXPS","30",-0.00160300116345982,0.92315755403076
"OTU.137","13CXPS","30",0.045299667893734,0.902710957540758
"OTU.564","13CXPS","30",0.0276975580390107,0.911385575754376
"OTU.5468","13CXPS","30",-0.159901216623295,0.969874298010751
"OTU.1719","13CXPS","30",-0.252032840013413,0.984439004969809
"OTU.606","13CXPS","30",0.556524986370839,0.436275018326007
"OTU.200","13CXPS","30",0.28935906605143,0.724419173458837
"OTU.3002","13CXPS","30",0.469995830801287,0.533827739720714
"OTU.875","13CXPS","30",0.0831136491302727,0.881168583393272
